Marca temporal,Correo,UBICACION DEL BOSQUE URBANO,PROYECTO,ID CENSO ARBOREO,FECHA,COORDENADA NORTE,COORDENADA ESTE,NOMBRE COMUN,NOMBRE BOT�NICO,FAMILIA,ALTURA - EN METROS,DAP - EN CMS,DI�METRO DE LA COPA - EN METROS,GRADOS DE INCLINACI�N,RA�Z - ESTADO,ESTADO FITOSANITARIO,ESTADO DEL BIOTIPO,ESTADO DE CONSERVACI�N,LUMINOSIDAD QUE RECIBE,PORCENTAJE DE COMPETENCIA POR LUZ,ORIGEN,GREMIO DE AVES QUE BENEFICIA,ATRIBUTOS EST�TICOS,RELACI�N CON INFRAESTRUCTURA URBANA,��RBOL NOTABLE?,OTROS ATRIBUTOS,RECOMENDACI�N DE MANEJO,FOTOGRAF�AS,OBSERVACIONES,,,,,,
8/14/2022 9:29:43,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,146660,14/08/2022,865687.22,1059800.38,Sam�n,Albizia saman,Fabaceae,15,40,15,75,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Sur, Occidente",40,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",SI,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=15zMBMF3fw9ypfSwD84M_Ltm8amk3K8Y1,,,,,,,
8/14/2022 9:31:33,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,146657,14/08/2022,865699.3,1059789.13,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,16,143,30,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente",20,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,ENDOTERAPIA,https://drive.google.com/open?id=1Thr7wvNO3AipJUn7wdyi1-9EiHbvAf8b,,,,,,,
8/14/2022 9:32:59,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,146670,14/08/2022,865685,1059785.74,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,17,115,25,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Occidente",20,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1fsMYRrycFhqtivcEf5Ujou9GDt4KOWp1,,,,,,,
8/14/2022 9:38:12,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,146680,14/08/2022,865665.95,1059791.01,Sam�n,Albizia saman,Fabaceae,14,105,20,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Norte, Sur",60,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",SI,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=17vN3RUmnXln5hIj3pAq0JFJlfdgZYnOE,,,,,,,
8/14/2022 9:40:02,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,146679,14/08/2022,865667.72,1059787.27,Aguacatillo,Persea caerulea,Lauraceae,15,30,14,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,INSECT�VORAS,ESTRUCTURA Y/O BIOTIPO,CA�DA DE FLORES Y HOJAS,NO,,ENDOTERAPIA,https://drive.google.com/open?id=1SnT070rwT9Zav5zo_XwSYoVbUp-Fn-q4,,,,,,,
8/14/2022 9:45:06,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,146681,14/08/2022,865660.78,1059785.02,Gu�simo,Guazuma ulmifolia,Malvaceae,13,76,0,70,REGULAR,MALO,NO CONSERVADO,PREOCUPACI�N MENOR,Encima,90,Nativa,"SEMILLERAS, NECTAR�VORAS",OLOR,QUEBRADIZA,NO,,TALA,https://drive.google.com/open?id=1hAaBXhHd6UE3yt6KOwwZTpHAY93BFhRF,"Tiene ganoderma, muerto en pie",,,,,,
8/14/2022 9:46:41,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,146689,14/08/2022,865651.67,1059776.05,Sam�n,Albizia saman,Fabaceae,15,59,16,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Norte, Oriente, Occidente",40,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",SI,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1KCtyXiNppSDozBFWzeJw4SKeUBYgUuUU,,,,,,,
8/14/2022 9:48:04,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,146687,14/08/2022,865669.09,1059768.38,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,18,134,25,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,ENDOTERAPIA,https://drive.google.com/open?id=1hCmin-nXMMtTYaU9QC2INJwdWZIXI9lx,,,,,,,
8/14/2022 9:49:32,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149691,14/08/2022,865645.92,1059766.79,Gu�simo,Guazuma ulmifolia,Malvaceae,13,145,12,80,BUENO,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Occidente",40,Nativa,"SEMILLERAS, NECTAR�VORAS",OLOR,QUEBRADIZA,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1vRqNL-Gtafthb-FfQNwch-XmhxUfh8Qi,,,,,,,
8/14/2022 9:53:30,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149674,14/08/2022,865632.67,1059748.6,Sam�n,Albizia saman,Fabaceae,14,95,18,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Sur, Oriente, Occidente",20,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",SI,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1FQGZERtqduiJfIvn81zv1wi12TT3T7tA,,,,,,,
8/14/2022 9:55:31,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149670,14/08/2022,865641.85,1059751.59,Dinde,Maclura tinctoria,Moraceae,16,100,28,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"SEMILLERAS, FRUG�VORAS",ESTRUCTURA Y/O BIOTIPO,COPA,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1WYx2QFzLHjTohXhxEXkyF8JamunCcBjT,,,,,,,
8/14/2022 9:57:55,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,146692,14/08/2022,865642.53,1059781.72,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,18,130,30,90,BUENO,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1ftUTmrJset-6EOTO51Fp8oKwGMn9RwZ7,Presenta rama volcada,,,,,,
8/14/2022 10:05:55,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149677,14/08/2022,865618.17,1059769.01,Caobo,Swietenia macrophylla,Meliaceae,15,67,16,90,BUENO,BUENO,CONSERVADO,ESPECIE EN PELIGRO CR�TICO,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"SEMILLERAS, INSECTIVORAS",ESTRUCTURA Y/O BIOTIPO,COPA,NO,,ENDOTERAPIA,https://drive.google.com/open?id=1nnHacKiisPZjH93VJIhvxYrLV3-96pVP,,,,,,,
8/14/2022 10:09:03,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149678,14/08/2022,865607.65,1059770.42,Jagua,Genipa americana,Rubiaceae,13,40,15,85,REGULAR,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Sur",60,Nativa,FRUG�VORAS,FOLLAJE,CA�DA DE FRUTOS O FLORES,NO,,ENDOTERAPIA,https://drive.google.com/open?id=1WLbArjrRuAdS0tf-spjHXnGoi99vHEsT,,,,,,,
8/14/2022 10:11:01,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149706,14/08/2022,865588.23,1059765.53,Gualanday,Jacaranda caucana,Bignoniaceae,15,75,15,80,REGULAR,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"NECTAR�VORAS, INSECTIVORAS",COLOR FOLLAJE O FLORACI�N,CA�DA DE FRUTOS O FLORES,NO,ORNAMENTAL,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=15ht3NuuK0jCJn4iQApmhLQzZQ0GjjXqQ,,,,,,,
8/14/2022 10:13:10,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149693,14/08/2022,865591.48,1059742.24,Dinde,Maclura tinctoria,Moraceae,18,56,25,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,FRUG�VORAS,FOLLAJE,QUEBRADIZA,NO,MADERA UTILIZADA EN CERCOS VIVOS,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1viaXzId1JWICqnk0iMdt5L-8POFdhmfz,,,,,,,
8/14/2022 10:14:40,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149697,14/08/2022,865583.02,1059747.09,Dinde,Maclura tinctoria,Moraceae,12,56,15,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,Encima,90,Nativa,FRUG�VORAS,FOLLAJE,QUEBRADIZA,NO,MADERA UTILIZADA EN CERCOS VIVOS,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1yPRLT9d6vlZ7EtUsDb_nMyeP2XhSUjDR,,,,,,,
8/14/2022 10:16:23,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149703,14/08/2022,865567.71,1059756.92,Chiminango,Pithecellobium dulce,Fabaceae,14,95,18,75,BUENO,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"SEMILLERAS, NECTAR�VORAS","OLOR, ESTRUCTURA Y/O BIOTIPO","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1Mr15uHlcRidgCjglls5g0FU8QvVx_AND,,,,,,,
8/14/2022 10:18:07,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,141367,14/08/2022,865556.85,1059753.62,Gualanday,Jacaranda caucana,Bignoniaceae,14,98,16,70,REGULAR,BUENO,CONSERVADO,NO EVALUADA,"Encima, Sur, Oriente, Occidente",20,Nativa,"NECTAR�VORAS, INSECTIVORAS",COLOR FOLLAJE O FLORACI�N,CA�DA DE FRUTOS O FLORES,NO,ORNAMENTAL,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1Nw0Bd9Q-22cDBvKQ5Ry3lqLY5xsiWMPP,,,,,,,
8/14/2022 10:19:41,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,141377,14/08/2022,865553.41,1059733.68,Matarrat�n,Gliricidia sepium,Fabaceae,12,58,17,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,INSECTIVORAS,COLOR FOLLAJE O FLORACI�N,CAIDA DE FRUTOS O FLORES,NO,MEDICINAL,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1ZLyEiiSsyXWsQ8XLIrhVUlUSoCUFVVjm,,,,,,,
8/14/2022 10:22:14,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,134075,14/08/2022,865529.88,1059730.03,Gualanday,Jacaranda caucana,Bignoniaceae,13,90,14,80,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"NECTAR�VORAS, INSECTIVORAS",COLOR FOLLAJE O FLORACI�N,CA�DA DE FRUTOS O FLORES,NO,ORNAMENTAL,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1xoEGZofS-QrTzXKVQfehb3n5mtt1aMGf,,,,,,,
8/14/2022 10:24:53,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,134077,14/08/2022,865535.8,1059711.92,Dinde,Maclura tinctoria,Moraceae,16,70,25,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,FRUG�VORAS,FOLLAJE,QUEBRADIZA,NO,MADERA UTILIZADA EN CERCOS VIVOS,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1mjOMRSbhAPBBFFxw__fQ37eAKKf20WuM,,,,,,,
8/14/2022 10:26:46,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,141407,14/08/2022,865514.4,1059689.52,Sam�n,Albizia saman,Fabaceae,18,110,40,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",SI,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=12Qsvkld64Tx1qwDTozwpUHp7PGfbswf8,,,,,,,
8/14/2022 10:28:32,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,141408,14/08/2022,865510.85,1059680.88,Dinde ,Maclura tinctoria,Moraceae,15,100,30,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Occidente",20,Nativa,FRUG�VORAS,FOLLAJE,QUEBRADIZA,NO,MADERA UTILIZADA EN CERCOS VIVOS,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1CBEAPU1FbP4XQllmolTCWrgj-fTm7wjA,,,,,,,
8/14/2022 10:31:40,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,146922,14/08/2022,865481.61,1059673.8,Dinde,Maclura tinctoria,Moraceae,15,40,24,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Occidente",20,Nativa,FRUG�VORAS,FOLLAJE,QUEBRADIZA,NO,MADERA UTILIZADA EN CERCOS VIVOS,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=11RXyGTBNASe4oMKJRP3k-b9_t3t-0MCn,,,,,,,
8/14/2022 10:33:35,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,134055,14/08/2022,865489.79,1059716.61,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,16,199,28,90,REGULAR,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Oriente, Occidente",20,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1NGyU1dQ8qhRJYjAailGPJiygUWPwXniO,,,,,,,
8/14/2022 10:35:22,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,134054,14/08/2022,865488.43,1059723.45,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,16,155,30,90,BUENO,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Sur, Oriente, Occidente",20,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1CPYsGwzQ0GzhsGhoyvycfYbOKw4cZfdb,,,,,,,
8/14/2022 10:36:43,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,134051,14/08/2022,865478.81,1059734.01,Palma Botella,Roystonea oleracea,Arecaceae,13,40,10,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Sur, Oriente, Occidente",20,Nativa,"FRUG�VORAS, SEMILLERAS",ESTRUCTURA Y/O BIOTIPO,CA�DA DE FRUTOS,NO,,ENDOTERAPIA,https://drive.google.com/open?id=1yWdEaVMhr-NoGo4OMYkL_zq446TNQirC,,,,,,,
8/14/2022 10:38:46,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,128640,14/08/2022,865449.73,1059710.06,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,16,180,25,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1Tlc8sbN4C0zftUfaQgsgjckJoRf7uJmV,,,,,,,
8/14/2022 10:40:19,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,128644,14/08/2022,865468.42,1059695.07,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,15,185,30,80,BUENO,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1cLtXlMK3jw7cqJtn01lYtdQ2leyQpwnT,,,,,,,
8/14/2022 10:41:32,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,128643,14/08/2022,865449.77,1059681.59,Sam�n,Albizia saman,Fabaceae,14,45,18,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Oriente, Occidente",20,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1rp_BFQhj9oDbNBS72DCric5nB1B4GryU,,,,,,,
8/14/2022 10:42:51,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,128641,14/08/2022,865454.65,1059692.04,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,16,75,30,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1wDT2KhFM_uJ6ZKiw6vywODiBNdKv2Z3T,,,,,,,
8/14/2022 10:45:08,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,128610,14/08/2022,865418.79,1059694.86,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,15,135,35,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente",20,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1xSeTpyUoYX2dgCvT318Zi1nzD5oylNij,,,,,,,
8/14/2022 10:46:25,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,128612,14/08/2022,865411.27,1059687.28,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,16,170,18,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=136okVLq-J_Iwc1dyzPuAcdtQuLD7VfSx,,,,,,,
8/14/2022 10:48:41,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,128611,14/08/2022,865406.93,1059691.3,"Falso Laurel, Laurel",Ficus benjamina,Moraceae,16,140,30,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,"COLOR FOLLAJE, ESTRUCTURA","QUEBRADIZA, TIPO DE RA�Z",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1FbU_kzVNRtblH1FB9Oouvq8AACoasjje,,,,,,,
8/14/2022 10:50:53,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,143914,14/08/2022,865393.79,1059659.81,"Pizamo, Cachimbo",Erythrina poeppigiana,Fabaceae,14,40,16,85,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,INSECTIVORAS,"COLOR FOLLAJE, ESTRUCTURA","CA�DA DE FLORES Y HOJAS, QUEBRADIZA",NO,,"TALA, ENDOTERAPIA",https://drive.google.com/open?id=1R1ASTK6LPCpcgmhGxeui7cZyYiUwFH-u,,,,,,,
8/14/2022 10:55:17,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,143918,14/08/2022,865378.13,1059656.63,Sam�n,Albizia saman,Fabaceae,13,20,11,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",SI,,ENDOTERAPIA,https://drive.google.com/open?id=1O9IbAuCmc70VtYCFa6pZhjleP9SLLHVv,,,,,,,
8/14/2022 10:56:55,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,143921,14/08/2022,865375.21,1059652.38,Aguacatillo,Persea caerulea,Lauraceae,12,35,15,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,INSECT�VORAS,ESTRUCTURA Y/O BIOTIPO,CA�DA DE FLORES Y HOJAS,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1em2qHhnWi7D2hosaO03uwAYtJ8njWRq3,,,,,,,
8/14/2022 11:00:04,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,143927,14/08/2022,865364.74,1059647.09,Gu�simo,Guazuma ulmifolia,Malvaceae,14,175,24,70,REGULAR,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Occidente",20,Nativa,"SEMILLERAS, NECTAR�VORAS",OLOR,QUEBRADIZA,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1vRVr6h594ZdPSnHovqYdx_IBfnnV4tdt,,,,,,,
8/14/2022 11:05:50,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149718,14/08/2022,865209.76,1059593.23,Gu�simo,Guazuma ulmifolia,Malvaceae,13,41,15,80,BUENO,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte",60,Nativa,"SEMILLERAS, NECTAR�VORAS",OLOR,QUEBRADIZA,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1Z29eUjrBCKeQY3z5P1RVp71SDYX3uApu,,,,,,,
8/14/2022 11:07:45,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149719,14/08/2022,865217.39,1059585.31,Guamo rabo de mico,Inga edulis,Fabaceae,12,95,11,80,BUENO,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Occidente",40,Nativa,"NECTAR�VORAS, INSECTIVORAS",COLOR FOLLAJE,CA�DA DE FLORES O FRUTOS,NO,FRUTOS,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=13788Ibgq3tgets5QoXdpqFm_MABqCcQa,,,,,,,
8/14/2022 11:09:06,luisarturoroarincon@gmail.com,MULTICENTRO,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,149721,14/08/2022,865206.86,1059584.34,Gu�simo,Guazuma ulmifolia,Malvaceae,13,110,15,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Oriente",60,Nativa,"SEMILLERAS, NECTAR�VORAS",OLOR,QUEBRADIZA,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=195ONdFcgWPS5SquUgWwCjv1E97vmNGDq,,,,,,,
